TimePassed        ,Percentage
13.235607862472534,0.5737 %
13.367084741592407,0.5798 %
13.501779794692993,0.5859 %
13.633224964141846,0.5920 %
13.76728081703186 ,0.5981 %
13.909404754638672,0.6042 %
14.043890953063965,0.6104 %
14.173877954483032,0.6165 %
14.30668592453003 ,0.6226 %
14.437542915344238,0.6287 %
14.571702003479004,0.6348 %
14.702104806900024,0.6409 %
14.837291717529297,0.6470 %
14.969441652297974,0.6531 %
15.106133699417114,0.6592 %
15.237388849258423,0.6653 %
15.37059998512268 ,0.6714 %
15.500406742095947,0.6775 %
15.632166862487793,0.6836 %
15.762130975723267,0.6897 %
15.908073902130127,0.6958 %
16.04629373550415 ,0.7019 %
16.182384729385376,0.7080 %
16.314138889312744,0.7141 %
16.4506778717041  ,0.7202 %
16.58254384994507 ,0.7263 %
16.717379808425903,0.7324 %
16.851218938827515,0.7385 %
16.98801898956299 ,0.7446 %
17.120912790298462,0.7507 %
17.258927822113037,0.7568 %
17.39338183403015 ,0.7629 %
17.529162883758545,0.7690 %
17.65973973274231 ,0.7751 %
17.791895627975464,0.7812 %
17.929560661315918,0.7874 %
18.06333589553833 ,0.7935 %
18.195103883743286,0.7996 %
18.330636739730835,0.8057 %
18.462700843811035,0.8118 %
18.597859859466553,0.8179 %
18.734226942062378,0.8240 %
18.877354860305786,0.8301 %
19.00985288619995 ,0.8362 %
19.145242929458618,0.8423 %
19.277222871780396,0.8484 %
19.412256717681885,0.8545 %
19.548089742660522,0.8606 %
19.682092666625977,0.8667 %
19.818004846572876,0.8728 %
19.95447874069214 ,0.8789 %
20.08738684654236 ,0.8850 %
20.223633766174316,0.8911 %
20.356069803237915,0.8972 %
20.49096179008484 ,0.9033 %
20.622885942459106,0.9094 %
20.758981943130493,0.9155 %
20.891904592514038,0.9216 %
21.037952661514282,0.9277 %
21.17152690887451 ,0.9338 %
21.303946018218994,0.9399 %
21.43609380722046 ,0.9460 %
21.568827867507935,0.9521 %
21.699981689453125,0.9583 %
21.83496379852295 ,0.9644 %
21.966370820999146,0.9705 %
22.100031852722168,0.9766 %
22.231514930725098,0.9827 %
22.366405725479126,0.9888 %
22.496338844299316,0.9949 %
22.631698846817017,1.0010 %
22.761302709579468,1.0071 %
22.89388394355774 ,1.0132 %
23.024085760116577,1.0193 %
23.16971492767334 ,1.0254 %
23.304324865341187,1.0315 %
23.43999981880188 ,1.0376 %
23.572677850723267,1.0437 %
23.709940910339355,1.0498 %
23.84689474105835 ,1.0559 %
23.983853816986084,1.0620 %
24.120331048965454,1.0681 %
24.26025676727295 ,1.0742 %
24.393675804138184,1.0803 %
24.53002691268921 ,1.0864 %
24.661181926727295,1.0925 %
24.796887636184692,1.0986 %
24.929178714752197,1.1047 %
25.066751956939697,1.1108 %
25.20051097869873 ,1.1169 %
25.33662176132202 ,1.1230 %
25.469196796417236,1.1292 %
25.603750944137573,1.1353 %
25.73410677909851 ,1.1414 %
25.869579792022705,1.1475 %
26.002562761306763,1.1536 %
26.140135765075684,1.1597 %
26.275148630142212,1.1658 %
26.40901780128479 ,1.1719 %
26.54041886329651 ,1.1780 %
26.67501974105835 ,1.1841 %
26.807191848754883,1.1902 %
26.944331645965576,1.1963 %
27.08004379272461 ,1.2024 %
27.2183198928833  ,1.2085 %
27.350242853164673,1.2146 %
27.48544478416443 ,1.2207 %
27.61809277534485 ,1.2268 %
27.75239872932434 ,1.2329 %
27.885908842086792,1.2390 %
28.021138906478882,1.2451 %
28.15372085571289 ,1.2512 %
28.304926872253418,1.2573 %
28.439713716506958,1.2634 %
28.574063777923584,1.2695 %
28.703842639923096,1.2756 %
28.836800813674927,1.2817 %
28.967230796813965,1.2878 %
29.100706815719604,1.2939 %
29.2319118976593  ,1.3000 %
29.36621594429016 ,1.3062 %
29.49820590019226 ,1.3123 %
29.631643772125244,1.3184 %
29.76480269432068 ,1.3245 %
29.898130893707275,1.3306 %
30.031401872634888,1.3367 %
30.16756772994995 ,1.3428 %
30.30785584449768 ,1.3489 %
30.455366849899292,1.3550 %
30.590643882751465,1.3611 %
30.730388879776   ,1.3672 %
30.866222858428955,1.3733 %
31.001680850982666,1.3794 %
31.132717847824097,1.3855 %
31.268226861953735,1.3916 %
31.400187730789185,1.3977 %
31.534949779510498,1.4038 %
31.66727566719055 ,1.4099 %
31.803062677383423,1.4160 %
31.937424898147583,1.4221 %
32.07217001914978 ,1.4282 %
32.20452380180359 ,1.4343 %
32.33972477912903 ,1.4404 %
32.474514961242676,1.4465 %
32.61021065711975 ,1.4526 %
32.74397587776184 ,1.4587 %
32.88439869880676 ,1.4648 %
33.01605296134949 ,1.4709 %
33.153647899627686,1.4771 %
33.286834955215454,1.4832 %
33.424861907958984,1.4893 %
33.55494475364685 ,1.4954 %
33.69152283668518 ,1.5015 %
33.82724380493164 ,1.5076 %
33.96218967437744 ,1.5137 %
34.09331774711609 ,1.5198 %
34.229522943496704,1.5259 %
34.36246180534363 ,1.5320 %
34.49962091445923 ,1.5381 %
34.63202166557312 ,1.5442 %
34.76641488075256 ,1.5503 %
34.899322748184204,1.5564 %
35.03513193130493 ,1.5625 %
35.16867280006409 ,1.5686 %
35.30362582206726 ,1.5747 %
35.43711185455322 ,1.5808 %
35.58472990989685 ,1.5869 %
35.71661186218262 ,1.5930 %
35.849655628204346,1.5991 %
35.98291993141174 ,1.6052 %
36.11651873588562 ,1.6113 %
36.24495267868042 ,1.6174 %
36.377277851104736,1.6235 %
36.50994086265564 ,1.6296 %
36.643773794174194,1.6357 %
36.771400928497314,1.6418 %
36.90647768974304 ,1.6479 %
37.03610873222351 ,1.6541 %
37.16760587692261 ,1.6602 %
37.29674482345581 ,1.6663 %
37.429648876190186,1.6724 %
37.56150460243225 ,1.6785 %
37.70808982849121 ,1.6846 %
37.8410906791687  ,1.6907 %
37.97761678695679 ,1.6968 %
38.110904693603516,1.7029 %
38.24795079231262 ,1.7090 %
38.38139772415161 ,1.7151 %
38.51563477516174 ,1.7212 %
38.646628856658936,1.7273 %
38.78032684326172 ,1.7334 %
38.91541576385498 ,1.7395 %
39.052560806274414,1.7456 %
39.18372464179993 ,1.7517 %
39.31712985038757 ,1.7578 %
39.4504656791687  ,1.7639 %
39.58699584007263 ,1.7700 %
39.72124791145325 ,1.7761 %
39.85600280761719 ,1.7822 %
39.98753380775452 ,1.7883 %
40.123615980148315,1.7944 %
40.25612688064575 ,1.8005 %
40.392706871032715,1.8066 %
40.524653673172   ,1.8127 %
40.66149973869324 ,1.8188 %
40.79206681251526 ,1.8250 %
40.926979780197144,1.8311 %
41.06034779548645 ,1.8372 %
41.19525194168091 ,1.8433 %
41.32765078544617 ,1.8494 %
41.46983981132507 ,1.8555 %
41.60651969909668 ,1.8616 %
41.74232602119446 ,1.8677 %
41.87545871734619 ,1.8738 %
42.012242794036865,1.8799 %
42.14570188522339 ,1.8860 %
42.279321908950806,1.8921 %
42.41154170036316 ,1.8982 %
42.54472494125366 ,1.9043 %
42.678725719451904,1.9104 %
42.82905983924866 ,1.9165 %
42.959754943847656,1.9226 %
43.093488931655884,1.9287 %
43.22388672828674 ,1.9348 %
43.35808992385864 ,1.9409 %
43.48839569091797 ,1.9470 %
43.61977767944336 ,1.9531 %
43.75053691864014 ,1.9592 %
43.887343883514404,1.9653 %
44.01756477355957 ,1.9714 %
44.1498749256134  ,1.9775 %
44.28125476837158 ,1.9836 %
44.41599798202515 ,1.9897 %
44.54487085342407 ,1.9958 %
44.67829465866089 ,2.0020 %
44.82249188423157 ,2.0081 %
44.959922790527344,2.0142 %
45.09448194503784 ,2.0203 %
45.22959589958191 ,2.0264 %
45.3611478805542  ,2.0325 %
45.49869680404663 ,2.0386 %
45.629936933517456,2.0447 %
45.76519179344177 ,2.0508 %
45.89802074432373 ,2.0569 %
46.03502893447876 ,2.0630 %
46.16717886924744 ,2.0691 %
46.3016676902771  ,2.0752 %
46.436017751693726,2.0813 %
46.570162773132324,2.0874 %
46.70185875892639 ,2.0935 %
46.83657765388489 ,2.0996 %
46.967937707901   ,2.1057 %
47.10355186462402 ,2.1118 %
47.2418258190155  ,2.1179 %
47.37600779533386 ,2.1240 %
47.51045870780945 ,2.1301 %
47.649197816848755,2.1362 %
47.78215503692627 ,2.1423 %
47.92075276374817 ,2.1484 %
48.053404808044434,2.1545 %
48.18702793121338 ,2.1606 %
48.31831979751587 ,2.1667 %
48.453908920288086,2.1729 %
48.586503982543945,2.1790 %
48.72181582450867 ,2.1851 %
48.85452389717102 ,2.1912 %
48.989736795425415,2.1973 %
49.12352776527405 ,2.2034 %
49.25814986228943 ,2.2095 %
49.391504764556885,2.2156 %
49.52513003349304 ,2.2217 %
49.659098863601685,2.2278 %
49.79399394989014 ,2.2339 %
49.9316668510437  ,2.2400 %
50.075671672821045,2.2461 %
50.207223653793335,2.2522 %
50.340680837631226,2.2583 %
50.47096085548401 ,2.2644 %
50.605448961257935,2.2705 %
50.73701882362366 ,2.2766 %
50.86976480484009 ,2.2827 %
51.00082468986511 ,2.2888 %
51.134418964385986,2.2949 %
51.26399493217468 ,2.3010 %
51.39796304702759 ,2.3071 %
51.52805995941162 ,2.3132 %
51.66066789627075 ,2.3193 %
51.790581941604614,2.3254 %
51.92518663406372 ,2.3315 %
52.06771779060364 ,2.3376 %
52.20718169212341 ,2.3438 %
52.3389368057251  ,2.3499 %
52.47426676750183 ,2.3560 %
52.60730600357056 ,2.3621 %
52.745083808898926,2.3682 %
52.88189482688904 ,2.3743 %
53.01782774925232 ,2.3804 %
53.149555921554565,2.3865 %
53.28465795516968 ,2.3926 %
53.41640090942383 ,2.3987 %
53.55361366271973 ,2.4048 %
53.68581581115723 ,2.4109 %
53.81898880004883 ,2.4170 %
53.951735734939575,2.4231 %
54.08649492263794 ,2.4292 %
54.219350814819336,2.4353 %
54.35449481010437 ,2.4414 %
54.48760676383972 ,2.4475 %
54.62367272377014 ,2.4536 %
54.757128953933716,2.4597 %
54.89375185966492 ,2.4658 %
55.027058839797974,2.4719 %
55.163339614868164,2.4780 %
55.296854734420776,2.4841 %
55.431134939193726,2.4902 %
55.563538789749146,2.4963 %
55.697707653045654,2.5024 %
55.8288938999176  ,2.5085 %
55.96618866920471 ,2.5146 %
56.09962868690491 ,2.5208 %
56.234283685684204,2.5269 %
56.36729669570923 ,2.5330 %
56.50425887107849 ,2.5391 %
56.63650465011597 ,2.5452 %
56.773133754730225,2.5513 %
56.90721774101257 ,2.5574 %
57.042545795440674,2.5635 %
57.19512987136841 ,2.5696 %
57.334951877593994,2.5757 %
57.46485877037048 ,2.5818 %
57.59885382652283 ,2.5879 %
57.7350218296051  ,2.5940 %
57.873199701309204,2.6001 %
58.01144766807556 ,2.6062 %
58.15434980392456 ,2.6123 %
58.28848171234131 ,2.6184 %
58.42287278175354 ,2.6245 %
58.55273389816284 ,2.6306 %
58.68516778945923 ,2.6367 %
58.81475782394409 ,2.6428 %
58.94848680496216 ,2.6489 %
59.07943773269653 ,2.6550 %
59.21203684806824 ,2.6611 %
59.35711479187012 ,2.6672 %
59.493048667907715,2.6733 %
59.625385999679565,2.6794 %
59.75974678993225 ,2.6855 %
59.89056897163391 ,2.6917 %
60.024775981903076,2.6978 %
60.15902066230774 ,2.7039 %
60.29786491394043 ,2.7100 %
60.42888879776001 ,2.7161 %
60.56436085700989 ,2.7222 %
60.69984793663025 ,2.7283 %
60.83613085746765 ,2.7344 %
60.96974802017212 ,2.7405 %
61.104493856430054,2.7466 %
61.23546767234802 ,2.7527 %
61.370757818222046,2.7588 %
61.502880811691284,2.7649 %
61.63837170600891 ,2.7710 %
61.77013564109802 ,2.7771 %
61.906085729599   ,2.7832 %
62.03917479515076 ,2.7893 %
62.17393779754639 ,2.7954 %
62.30438566207886 ,2.8015 %
62.440682888031006,2.8076 %
62.576098680496216,2.8137 %
62.71218466758728 ,2.8198 %
62.84426689147949 ,2.8259 %
62.97849678993225 ,2.8320 %
63.11282777786255 ,2.8381 %
63.24647498130798 ,2.8442 %
63.37956881523132 ,2.8503 %
63.5137038230896  ,2.8564 %
63.645354986190796,2.8625 %
63.77858376502991 ,2.8687 %
63.909881830215454,2.8748 %
64.0437958240509  ,2.8809 %
64.17350459098816 ,2.8870 %
64.30794072151184 ,2.8931 %
64.44012784957886 ,2.8992 %
64.59817385673523 ,2.9053 %
64.73257493972778 ,2.9114 %
64.86547183990479 ,2.9175 %
64.99507093429565 ,2.9236 %
65.13027882575989 ,2.9297 %
65.26273369789124 ,2.9358 %
65.39939379692078 ,2.9419 %
65.52986073493958 ,2.9480 %
65.66600394248962 ,2.9541 %
65.79768776893616 ,2.9602 %
65.93135166168213 ,2.9663 %
66.0651068687439  ,2.9724 %
66.1994297504425  ,2.9785 %
66.33301281929016 ,2.9846 %
66.4660017490387  ,2.9907 %
66.59517884254456 ,2.9968 %
66.74312400817871 ,3.0029 %
66.87612795829773 ,3.0090 %
67.01478481292725 ,3.0151 %
67.14545893669128 ,3.0212 %
67.27897500991821 ,3.0273 %
67.41367197036743 ,3.0334 %
67.5496609210968  ,3.0396 %
67.6796727180481  ,3.0457 %
67.81557583808899 ,3.0518 %
67.95203375816345 ,3.0579 %
68.0878918170929  ,3.0640 %
68.2200288772583  ,3.0701 %
68.35584998130798 ,3.0762 %
68.48919296264648 ,3.0823 %
68.62355470657349 ,3.0884 %
68.75736665725708 ,3.0945 %
68.89362001419067 ,3.1006 %
69.02794075012207 ,3.1067 %
69.16321897506714 ,3.1128 %
69.29705381393433 ,3.1189 %
69.433260679245   ,3.1250 %
69.56522583961487 ,3.1311 %
69.70119571685791 ,3.1372 %
69.83335089683533 ,3.1433 %
69.96993279457092 ,3.1494 %
70.1064088344574  ,3.1555 %
70.24234294891357 ,3.1616 %
70.37437582015991 ,3.1677 %
70.50896072387695 ,3.1738 %
70.63905262947083 ,3.1799 %
70.77119183540344 ,3.1860 %
70.91087675094604 ,3.1921 %
71.0459508895874  ,3.1982 %
71.17702460289001 ,3.2043 %
71.31097984313965 ,3.2104 %
71.44433784484863 ,3.2166 %
71.58199787139893 ,3.2227 %
71.71497583389282 ,3.2288 %
71.87539982795715 ,3.2349 %
72.01187205314636 ,3.2410 %
72.14476180076599 ,3.2471 %
72.27562379837036 ,3.2532 %
72.40907883644104 ,3.2593 %
72.54090762138367 ,3.2654 %
72.67749285697937 ,3.2715 %
72.81043195724487 ,3.2776 %
72.9568657875061  ,3.2837 %
73.10047006607056 ,3.2898 %
73.23480606079102 ,3.2959 %
73.36528992652893 ,3.3020 %
73.49869966506958 ,3.3081 %
73.62937784194946 ,3.3142 %
73.76159882545471 ,3.3203 %
73.9072539806366  ,3.3264 %
74.04559373855591 ,3.3325 %
74.1811888217926  ,3.3386 %
74.31736278533936 ,3.3447 %
74.45035791397095 ,3.3508 %
74.58524966239929 ,3.3569 %
74.71662473678589 ,3.3630 %
74.85164284706116 ,3.3691 %
74.98359084129333 ,3.3752 %
75.12367081642151 ,3.3813 %
75.25614476203918 ,3.3875 %
75.39016485214233 ,3.3936 %
75.52342200279236 ,3.3997 %
75.65992283821106 ,3.4058 %
75.78850674629211 ,3.4119 %
75.92509698867798 ,3.4180 %
76.05724167823792 ,3.4241 %
76.19137263298035 ,3.4302 %
76.32244372367859 ,3.4363 %
76.45748567581177 ,3.4424 %
76.58905172348022 ,3.4485 %
76.72439575195312 ,3.4546 %
76.8574469089508  ,3.4607 %
76.99480295181274 ,3.4668 %
77.12703800201416 ,3.4729 %
77.26040482521057 ,3.4790 %
77.39293384552002 ,3.4851 %
77.5295557975769  ,3.4912 %
77.66338276863098 ,3.4973 %
77.79839277267456 ,3.5034 %
77.93290686607361 ,3.5095 %
78.06586766242981 ,3.5156 %
78.19885182380676 ,3.5217 %
78.33358979225159 ,3.5278 %
78.46465277671814 ,3.5339 %
78.5993709564209  ,3.5400 %
78.72900986671448 ,3.5461 %
78.86536288261414 ,3.5522 %
79.0178108215332  ,3.5583 %
79.15406084060669 ,3.5645 %
79.28342771530151 ,3.5706 %
79.41805791854858 ,3.5767 %
79.54937982559204 ,3.5828 %
79.68139481544495 ,3.5889 %
79.81209397315979 ,3.5950 %
79.94728875160217 ,3.6011 %
80.08042597770691 ,3.6072 %
80.2129259109497  ,3.6133 %
80.34530472755432 ,3.6194 %
80.4808177947998  ,3.6255 %
80.61490273475647 ,3.6316 %
80.75040674209595 ,3.6377 %
80.8805787563324  ,3.6438 %
81.01381087303162 ,3.6499 %
81.1584267616272  ,3.6560 %
81.29404377937317 ,3.6621 %
81.42736673355103 ,3.6682 %
81.5640618801117  ,3.6743 %
81.69666481018066 ,3.6804 %
81.83189582824707 ,3.6865 %
81.96561574935913 ,3.6926 %
82.10016059875488 ,3.6987 %
82.23233580589294 ,3.7048 %
82.36939072608948 ,3.7109 %
82.50067186355591 ,3.7170 %
82.63476467132568 ,3.7231 %
82.77065086364746 ,3.7292 %
82.90881776809692 ,3.7354 %
83.0421187877655  ,3.7415 %
83.17758274078369 ,3.7476 %
83.3108959197998  ,3.7537 %
83.44404196739197 ,3.7598 %
83.57604098320007 ,3.7659 %
83.71045398712158 ,3.7720 %
83.84268069267273 ,3.7781 %
83.97825884819031 ,3.7842 %
84.11035776138306 ,3.7903 %
84.24465990066528 ,3.7964 %
84.3769428730011  ,3.8025 %
84.5096378326416  ,3.8086 %
84.64107275009155 ,3.8147 %
84.77547287940979 ,3.8208 %
84.90766596794128 ,3.8269 %
85.0404417514801  ,3.8330 %
85.17480778694153 ,3.8391 %
85.3083426952362  ,3.8452 %
85.4423098564148  ,3.8513 %
85.57687568664551 ,3.8574 %
85.70758295059204 ,3.8635 %
85.84155178070068 ,3.8696 %
85.97364282608032 ,3.8757 %
86.10835790634155 ,3.8818 %
86.23964786529541 ,3.8879 %
86.38900470733643 ,3.8940 %
86.5226047039032  ,3.9001 %
86.65595698356628 ,3.9062 %
86.78692197799683 ,3.9124 %
86.92148470878601 ,3.9185 %
87.05381989479065 ,3.9246 %
87.18627381324768 ,3.9307 %
87.31618690490723 ,3.9368 %
87.45028877258301 ,3.9429 %
87.58327293395996 ,3.9490 %
87.71668362617493 ,3.9551 %
87.8469488620758  ,3.9612 %
87.98221278190613 ,3.9673 %
88.1121678352356  ,3.9734 %
88.24829387664795 ,3.9795 %
88.38341665267944 ,3.9856 %
88.53356170654297 ,3.9917 %
88.66697597503662 ,3.9978 %
88.80258774757385 ,4.0039 %
88.93670392036438 ,4.0100 %
89.07266688346863 ,4.0161 %
89.21055889129639 ,4.0222 %
89.34720993041992 ,4.0283 %
89.47924375534058 ,4.0344 %
89.61253476142883 ,4.0405 %
89.74407768249512 ,4.0466 %
89.8783118724823  ,4.0527 %
90.00965976715088 ,4.0588 %
90.14412593841553 ,4.0649 %
90.28095483779907 ,4.0710 %
90.41746282577515 ,4.0771 %
90.54933571815491 ,4.0833 %
90.68572688102722 ,4.0894 %
90.81778264045715 ,4.0955 %
90.95283794403076 ,4.1016 %
91.08607077598572 ,4.1077 %
91.22229099273682 ,4.1138 %
91.35471272468567 ,4.1199 %
91.48970484733582 ,4.1260 %
91.62019276618958 ,4.1321 %
91.75760269165039 ,4.1382 %
91.8928849697113  ,4.1443 %
92.03001070022583 ,4.1504 %
92.16236877441406 ,4.1565 %
92.29868984222412 ,4.1626 %
92.4345076084137  ,4.1687 %
92.57274603843689 ,4.1748 %
92.70566582679749 ,4.1809 %
92.84168767929077 ,4.1870 %
92.9761118888855  ,4.1931 %
93.1122670173645  ,4.1992 %
93.24550199508667 ,4.2053 %
93.38263177871704 ,4.2114 %
93.515704870224   ,4.2175 %
93.67266774177551 ,4.2236 %
93.80686068534851 ,4.2297 %
93.94189071655273 ,4.2358 %
94.07121777534485 ,4.2419 %
94.204922914505   ,4.2480 %
94.33519172668457 ,4.2542 %
94.46775197982788 ,4.2603 %
94.5961058139801  ,4.2664 %
94.72808980941772 ,4.2725 %
94.86008977890015 ,4.2786 %
94.99426889419556 ,4.2847 %
95.12543368339539 ,4.2908 %
95.26156282424927 ,4.2969 %
95.39282464981079 ,4.3030 %
95.52563571929932 ,4.3091 %
95.66268682479858 ,4.3152 %
95.80704879760742 ,4.3213 %
95.9392638206482  ,4.3274 %
96.07414770126343 ,4.3335 %
96.20695972442627 ,4.3396 %
96.34141969680786 ,4.3457 %
96.47330260276794 ,4.3518 %
96.60766172409058 ,4.3579 %
96.74045491218567 ,4.3640 %
96.87532877922058 ,4.3701 %
97.00685787200928 ,4.3762 %
97.14310669898987 ,4.3823 %
97.2757158279419  ,4.3884 %
97.41049599647522 ,4.3945 %
97.54299974441528 ,4.4006 %
97.67827892303467 ,4.4067 %
97.81225085258484 ,4.4128 %
97.9476728439331  ,4.4189 %
98.08106684684753 ,4.4250 %
98.21530389785767 ,4.4312 %
98.34760785102844 ,4.4373 %
98.48348689079285 ,4.4434 %
98.61473894119263 ,4.4495 %
98.74927997589111 ,4.4556 %
98.88239574432373 ,4.4617 %
99.01947593688965 ,4.4678 %
99.15430188179016 ,4.4739 %
99.28813290596008 ,4.4800 %
99.42039775848389 ,4.4861 %
99.55589389801025 ,4.4922 %
99.69127178192139 ,4.4983 %
99.82596468925476 ,4.5044 %
99.95753383636475 ,4.5105 %
100.09393692016602,4.5166 %
100.22922277450562,4.5227 %
100.36551284790039,4.5288 %
100.49652099609375,4.5349 %
100.62944388389587,4.5410 %
100.76213479042053,4.5471 %
100.91489887237549,4.5532 %
101.04678583145142,4.5593 %
101.18038988113403,4.5654 %
101.31248474121094,4.5715 %
101.45099687576294,4.5776 %
101.58278775215149,4.5837 %
101.71789383888245,4.5898 %
101.8504729270935 ,4.5959 %
101.98266696929932,4.6021 %
102.11415672302246,4.6082 %
102.24783062934875,4.6143 %
102.37779569625854,4.6204 %
102.51100969314575,4.6265 %
102.64312481880188,4.6326 %
102.77569365501404,4.6387 %
102.91710186004639,4.6448 %
103.0644748210907 ,4.6509 %
103.19700360298157,4.6570 %
103.33289384841919,4.6631 %
103.4668459892273 ,4.6692 %
103.6016309261322 ,4.6753 %
103.73331093788147,4.6814 %
103.86893963813782,4.6875 %
104.00558471679688,4.6936 %
104.14420676231384,4.6997 %
104.2750997543335 ,4.7058 %
104.41121673583984,4.7119 %
104.5463707447052 ,4.7180 %
104.68300700187683,4.7241 %
104.81649160385132,4.7302 %
104.95162868499756,4.7363 %
105.08914279937744,4.7424 %
105.22372889518738,4.7485 %
105.3552348613739 ,4.7546 %
105.4898989200592 ,4.7607 %
105.62390875816345,4.7668 %
105.7602288722992 ,4.7729 %
105.89257073402405,4.7791 %
106.02834486961365,4.7852 %
106.15931391716003,4.7913 %
106.29440879821777,4.7974 %
106.42791295051575,4.8035 %
106.56540393829346,4.8096 %
106.69857096672058,4.8157 %
106.83180069923401,4.8218 %
106.96522068977356,4.8279 %
107.09936475753784,4.8340 %
107.23091101646423,4.8401 %
107.36420369148254,4.8462 %
107.49526786804199,4.8523 %
107.6317389011383 ,4.8584 %
107.7633626461029 ,4.8645 %
107.89859676361084,4.8706 %
108.04933476448059,4.8767 %
108.18515586853027,4.8828 %
108.31725978851318,4.8889 %
108.45132493972778,4.8950 %
108.58219480514526,4.9011 %
108.71587991714478,4.9072 %
108.84866786003113,4.9133 %
108.98161578178406,4.9194 %
109.1124837398529 ,4.9255 %
109.24552488327026,4.9316 %
109.3771858215332 ,4.9377 %
109.51258873939514,4.9438 %
109.64681768417358,4.9500 %
109.78117990493774,4.9561 %
109.91229391098022,4.9622 %
110.04459595680237,4.9683 %
110.19267892837524,4.9744 %
110.3317346572876 ,4.9805 %
110.46373581886292,4.9866 %
110.5969820022583 ,4.9927 %
110.73064184188843,4.9988 %
110.86756587028503,5.0049 %
110.99975562095642,5.0110 %
111.1318347454071 ,5.0171 %
111.26585388183594,5.0232 %
111.40041184425354,5.0293 %
111.53265571594238,5.0354 %
111.66644668579102,5.0415 %
111.79862880706787,5.0476 %
111.93453598022461,5.0537 %
112.06455874443054,5.0598 %
112.19871163368225,5.0659 %
112.33091187477112,5.0720 %
112.46642780303955,5.0781 %
112.59900069236755,5.0842 %
112.73336601257324,5.0903 %
112.86749172210693,5.0964 %
113.00392580032349,5.1025 %
113.13571190834045,5.1086 %
113.26955795288086,5.1147 %
113.40156984329224,5.1208 %
113.53501176834106,5.1270 %
113.6655056476593 ,5.1331 %
113.79841995239258,5.1392 %
113.9306309223175 ,5.1453 %
114.06544184684753,5.1514 %
114.19937372207642,5.1575 %
114.3350899219513 ,5.1636 %
114.46758985519409,5.1697 %
114.60250091552734,5.1758 %
114.73393368721008,5.1819 %
114.87020874023438,5.1880 %
115.00254583358765,5.1941 %
115.13735890388489,5.2002 %
115.27146601676941,5.2063 %
115.41836881637573,5.2124 %
115.55721497535706,5.2185 %
