TimePassed          ,Percentage
0.005676984786987305,0.0000 %
0.014751911163330078,0.0977 %
0.022787094116210938,0.1953 %
0.031020164489746094,0.2930 %
0.039336204528808594,0.3906 %
0.04774618148803711 ,0.4883 %
0.05614304542541504 ,0.5859 %
0.0643010139465332  ,0.6836 %
0.07252192497253418 ,0.7812 %
0.0804591178894043  ,0.8789 %
0.08846616744995117 ,0.9766 %
0.09696817398071289 ,1.0742 %
0.1051480770111084  ,1.1719 %
0.11363101005554199 ,1.2695 %
0.12161827087402344 ,1.3672 %
0.1296849250793457  ,1.4648 %
0.13781189918518066 ,1.5625 %
0.14589309692382812 ,1.6602 %
0.15418696403503418 ,1.7578 %
0.1622610092163086  ,1.8555 %
0.1702721118927002  ,1.9531 %
0.17832326889038086 ,2.0508 %
0.18633103370666504 ,2.1484 %
0.19532108306884766 ,2.2461 %
0.20325922966003418 ,2.3438 %
0.21164894104003906 ,2.4414 %
0.22102022171020508 ,2.5391 %
0.22987008094787598 ,2.6367 %
0.23786711692810059 ,2.7344 %
0.2462902069091797  ,2.8320 %
0.25464391708374023 ,2.9297 %
0.26299214363098145 ,3.0273 %
0.271852970123291   ,3.1250 %
0.28020501136779785 ,3.2227 %
0.2883760929107666  ,3.3203 %
0.2970621585845947  ,3.4180 %
0.30660104751586914 ,3.5156 %
0.31487321853637695 ,3.6133 %
0.3232121467590332  ,3.7109 %
0.3312811851501465  ,3.8086 %
0.33969712257385254 ,3.9062 %
0.3476531505584717  ,4.0039 %
0.3558220863342285  ,4.1016 %
0.364105224609375   ,4.1992 %
0.3723182678222656  ,4.2969 %
0.3805370330810547  ,4.3945 %
0.3888518810272217  ,4.4922 %
0.3973660469055176  ,4.5898 %
0.4070272445678711  ,4.6875 %
0.41661906242370605 ,4.7852 %
0.4357640743255615  ,4.8828 %
0.45406103134155273 ,4.9805 %
0.47167301177978516 ,5.0781 %
0.4806180000305176  ,5.1758 %
0.48886609077453613 ,5.2734 %
0.49782705307006836 ,5.3711 %
0.5063490867614746  ,5.4688 %
0.5150661468505859  ,5.5664 %
0.5235230922698975  ,5.6641 %
0.5320310592651367  ,5.7617 %
0.5402522087097168  ,5.8594 %
0.548687219619751   ,5.9570 %
0.5566849708557129  ,6.0547 %
0.5662801265716553  ,6.1523 %
0.5745730400085449  ,6.2500 %
0.5828232765197754  ,6.3477 %
0.5909581184387207  ,6.4453 %
0.5988531112670898  ,6.5430 %
0.6071221828460693  ,6.6406 %
0.6151878833770752  ,6.7383 %
0.6234431266784668  ,6.8359 %
0.6317801475524902  ,6.9336 %
0.6399390697479248  ,7.0312 %
0.648280143737793   ,7.1289 %
0.656792163848877   ,7.2266 %
0.6655580997467041  ,7.3242 %
0.6736431121826172  ,7.4219 %
0.681988000869751   ,7.5195 %
0.6902570724487305  ,7.6172 %
0.6988110542297363  ,7.7148 %
0.707252025604248   ,7.8125 %
0.715764045715332   ,7.9102 %
0.7256791591644287  ,8.0078 %
0.7341639995574951  ,8.1055 %
0.7423961162567139  ,8.2031 %
0.7507901191711426  ,8.3008 %
0.7590901851654053  ,8.3984 %
0.7675151824951172  ,8.4961 %
0.7762832641601562  ,8.5938 %
0.7855732440948486  ,8.6914 %
0.7948751449584961  ,8.7891 %
0.804063081741333   ,8.8867 %
0.813568115234375   ,8.9844 %
0.8228352069854736  ,9.0820 %
0.8319129943847656  ,9.1797 %
0.8408420085906982  ,9.2773 %
0.8497099876403809  ,9.3750 %
0.8584840297698975  ,9.4727 %
0.8676342964172363  ,9.5703 %
0.8765101432800293  ,9.6680 %
0.8854560852050781  ,9.7656 %
0.8942849636077881  ,9.8633 %
0.9031901359558105  ,9.9609 %
0.9121582508087158  ,10.0586 %
0.9208540916442871  ,10.1562 %
0.9297399520874023  ,10.2539 %
0.9384660720825195  ,10.3516 %
0.9472062587738037  ,10.4492 %
0.9560971260070801  ,10.5469 %
0.9646031856536865  ,10.6445 %
0.9732160568237305  ,10.7422 %
0.9817280769348145  ,10.8398 %
0.9905180931091309  ,10.9375 %
0.9989659786224365  ,11.0352 %
1.0077311992645264  ,11.1328 %
1.0163969993591309  ,11.2305 %
1.025254249572754   ,11.3281 %
1.0338952541351318  ,11.4258 %
1.0432701110839844  ,11.5234 %
1.051928997039795   ,11.6211 %
1.0607740879058838  ,11.7188 %
1.0698120594024658  ,11.8164 %
1.0788249969482422  ,11.9141 %
1.0874640941619873  ,12.0117 %
1.0964422225952148  ,12.1094 %
1.1051321029663086  ,12.2070 %
1.1141271591186523  ,12.3047 %
1.1231422424316406  ,12.4023 %
1.1323840618133545  ,12.5000 %
1.141660213470459   ,12.5977 %
1.150434970855713   ,12.6953 %
1.1592140197753906  ,12.7930 %
1.1679952144622803  ,12.8906 %
1.1768519878387451  ,12.9883 %
1.1853880882263184  ,13.0859 %
1.1943790912628174  ,13.1836 %
1.2029221057891846  ,13.2812 %
1.211467981338501   ,13.3789 %
