TimePassed          ,Percentage
0.7197589874267578  ,24.2188 %
0.7253601551055908  ,24.4141 %
0.7306969165802002  ,24.6094 %
0.7368512153625488  ,24.8047 %
0.7424640655517578  ,25.0000 %
0.7477731704711914  ,25.1953 %
0.7531330585479736  ,25.3906 %
0.7586421966552734  ,25.5859 %
0.7642931938171387  ,25.7812 %
0.770313024520874   ,25.9766 %
0.7764232158660889  ,26.1719 %
0.7822949886322021  ,26.3672 %
0.7880890369415283  ,26.5625 %
0.794126033782959   ,26.7578 %
0.7997639179229736  ,26.9531 %
0.8050799369812012  ,27.1484 %
0.810462236404419   ,27.3438 %
0.8162841796875     ,27.5391 %
0.822282075881958   ,27.7344 %
0.8298370838165283  ,27.9297 %
0.8362641334533691  ,28.1250 %
0.8426620960235596  ,28.3203 %
0.8484551906585693  ,28.5156 %
0.8559410572052002  ,28.7109 %
0.8624000549316406  ,28.9062 %
0.8695731163024902  ,29.1016 %
0.8761651515960693  ,29.2969 %
0.882439136505127   ,29.4922 %
0.8897771835327148  ,29.6875 %
0.8992941379547119  ,29.8828 %
0.9092180728912354  ,30.0781 %
0.9195921421051025  ,30.2734 %
0.9295978546142578  ,30.4688 %
0.938946008682251   ,30.6641 %
0.9481151103973389  ,30.8594 %
0.9584062099456787  ,31.0547 %
0.9687521457672119  ,31.2500 %
0.9797430038452148  ,31.4453 %
0.9892849922180176  ,31.6406 %
0.9987649917602539  ,31.8359 %
1.0091140270233154  ,32.0312 %
1.019315242767334   ,32.2266 %
1.0305521488189697  ,32.4219 %
1.0406372547149658  ,32.6172 %
1.0496602058410645  ,32.8125 %
1.0582640171051025  ,33.0078 %
1.0661461353302002  ,33.2031 %
1.0746111869812012  ,33.3984 %
1.08473801612854    ,33.5938 %
1.0976099967956543  ,33.7891 %
1.1111059188842773  ,33.9844 %
1.1254839897155762  ,34.1797 %
1.14326810836792    ,34.3750 %
1.1669340133666992  ,34.5703 %
1.188115119934082   ,34.7656 %
1.2127790451049805  ,34.9609 %
1.2332279682159424  ,35.1562 %
1.2539780139923096  ,35.3516 %
1.272974967956543   ,35.5469 %
1.295835018157959   ,35.7422 %
1.3202650547027588  ,35.9375 %
1.3417201042175293  ,36.1328 %
1.3677561283111572  ,36.3281 %
1.4027440547943115  ,36.5234 %
1.4309511184692383  ,36.7188 %
1.4577672481536865  ,36.9141 %
1.4932870864868164  ,37.1094 %
1.5306541919708252  ,37.3047 %
1.5628039836883545  ,37.5000 %
1.5994212627410889  ,37.6953 %
1.6333439350128174  ,37.8906 %
1.6619770526885986  ,38.0859 %
1.702651023864746   ,38.2812 %
1.7422289848327637  ,38.4766 %
1.7853412628173828  ,38.6719 %
1.816330909729004   ,38.8672 %
1.8571670055389404  ,39.0625 %
1.8886489868164062  ,39.2578 %
1.9200010299682617  ,39.4531 %
1.948470115661621   ,39.6484 %
1.9748671054840088  ,39.8438 %
1.9997491836547852  ,40.0391 %
2.0227551460266113  ,40.2344 %
2.0473551750183105  ,40.4297 %
2.074376106262207   ,40.6250 %
2.106477975845337   ,40.8203 %
2.1354711055755615  ,41.0156 %
2.1606199741363525  ,41.2109 %
2.1886682510375977  ,41.4062 %
2.2149691581726074  ,41.6016 %
2.242737054824829   ,41.7969 %
2.2685890197753906  ,41.9922 %
2.295959949493408   ,42.1875 %
2.319999933242798   ,42.3828 %
2.344189167022705   ,42.5781 %
2.370119094848633   ,42.7734 %
2.393679141998291   ,42.9688 %
2.417816162109375   ,43.1641 %
2.4426400661468506  ,43.3594 %
2.4662299156188965  ,43.5547 %
2.489706039428711   ,43.7500 %
2.5133559703826904  ,43.9453 %
2.535921096801758   ,44.1406 %
2.560570001602173   ,44.3359 %
2.58654522895813    ,44.5312 %
2.611945867538452   ,44.7266 %
2.6355581283569336  ,44.9219 %
2.6588032245635986  ,45.1172 %
2.6807570457458496  ,45.3125 %
2.7034780979156494  ,45.5078 %
2.7255280017852783  ,45.7031 %
2.746735095977783   ,45.8984 %
2.7705159187316895  ,46.0938 %
2.793313980102539   ,46.2891 %
2.81447696685791    ,46.4844 %
2.836214065551758   ,46.6797 %
2.856132984161377   ,46.8750 %
2.875960111618042   ,47.0703 %
2.9007952213287354  ,47.2656 %
2.9210128784179688  ,47.4609 %
2.939068078994751   ,47.6562 %
2.958635091781616   ,47.8516 %
2.97782301902771    ,48.0469 %
2.995697021484375   ,48.2422 %
3.0131430625915527  ,48.4375 %
3.030595064163208   ,48.6328 %
3.046689033508301   ,48.8281 %
3.0614771842956543  ,49.0234 %
3.076050043106079   ,49.2188 %
3.0906500816345215  ,49.4141 %
3.1038050651550293  ,49.6094 %
3.115044116973877   ,49.8047 %
3.124420166015625   ,50.0000 %
3.1307640075683594  ,50.1953 %
3.1439919471740723  ,50.3906 %
3.160733222961426   ,50.5859 %
3.179129123687744   ,50.7812 %
3.199218273162842   ,50.9766 %
3.222346067428589   ,51.1719 %
3.245145082473755   ,51.3672 %
3.270781993865967   ,51.5625 %
3.2981739044189453  ,51.7578 %
3.324923038482666   ,51.9531 %
3.3522329330444336  ,52.1484 %
3.3788461685180664  ,52.3438 %
3.4106311798095703  ,52.5391 %
3.4419519901275635  ,52.7344 %
3.474008083343506   ,52.9297 %
3.505661964416504   ,53.1250 %
3.5496270656585693  ,53.3203 %
3.582702159881592   ,53.5156 %
3.6160051822662354  ,53.7109 %
3.6589319705963135  ,53.9062 %
3.693657159805298   ,54.1016 %
3.7288870811462402  ,54.2969 %
3.7650039196014404  ,54.4922 %
3.8001320362091064  ,54.6875 %
3.838602066040039   ,54.8828 %
3.874721050262451   ,55.0781 %
3.9094979763031006  ,55.2734 %
3.9453721046447754  ,55.4688 %
3.981316089630127   ,55.6641 %
4.017073154449463   ,55.8594 %
4.054214239120483   ,56.0547 %
4.091612100601196   ,56.2500 %
4.129875183105469   ,56.4453 %
4.1684300899505615  ,56.6406 %
4.207852125167847   ,56.8359 %
4.248178243637085   ,57.0312 %
4.293018102645874   ,57.2266 %
4.33728814125061    ,57.4219 %
4.382695198059082   ,57.6172 %
4.426836967468262   ,57.8125 %
4.472488164901733   ,58.0078 %
4.519263029098511   ,58.2031 %
4.565598964691162   ,58.3984 %
4.61149525642395    ,58.5938 %
4.657494068145752   ,58.7891 %
4.704506158828735   ,58.9844 %
4.751441240310669   ,59.1797 %
4.798336029052734   ,59.3750 %
4.845010042190552   ,59.5703 %
4.888521909713745   ,59.7656 %
4.932815074920654   ,59.9609 %
4.977077960968018   ,60.1562 %
5.021336078643799   ,60.3516 %
5.066421985626221   ,60.5469 %
5.112031936645508   ,60.7422 %
5.157155990600586   ,60.9375 %
5.203240871429443   ,61.1328 %
5.248960018157959   ,61.3281 %
5.296286106109619   ,61.5234 %
5.343488931655884   ,61.7188 %
5.3883891105651855  ,61.9141 %
5.434920072555542   ,62.1094 %
5.482242107391357   ,62.3047 %
5.527728080749512   ,62.5000 %
5.5751731395721436  ,62.6953 %
5.6235692501068115  ,62.8906 %
5.673433065414429   ,63.0859 %
5.722737073898315   ,63.2812 %
5.773112058639526   ,63.4766 %
5.8210039138793945  ,63.6719 %
5.868633985519409   ,63.8672 %
5.917479038238525   ,64.0625 %
5.966423034667969   ,64.2578 %
6.01483416557312    ,64.4531 %
6.064759969711304   ,64.6484 %
6.111799955368042   ,64.8438 %
6.1621010303497314  ,65.0391 %
6.2128520011901855  ,65.2344 %
6.26254415512085    ,65.4297 %
6.312427043914795   ,65.6250 %
6.3607401847839355  ,65.8203 %
6.410547256469727   ,66.0156 %
6.4593682289123535  ,66.2109 %
6.509006977081299   ,66.4062 %
6.5594260692596436  ,66.6016 %
6.609261989593506   ,66.7969 %
6.659436941146851   ,66.9922 %
6.710716247558594   ,67.1875 %
6.761938095092773   ,67.3828 %
6.813457250595093   ,67.5781 %
6.865379095077515   ,67.7734 %
6.9228479862213135  ,67.9688 %
6.981211185455322   ,68.1641 %
7.041295051574707   ,68.3594 %
7.101325035095215   ,68.5547 %
7.161740064620972   ,68.7500 %
7.22254204750061    ,68.9453 %
7.281996965408325   ,69.1406 %
7.3432722091674805  ,69.3359 %
7.405772924423218   ,69.5312 %
7.467280149459839   ,69.7266 %
7.531650066375732   ,69.9219 %
7.593868970870972   ,70.1172 %
7.6564130783081055  ,70.3125 %
7.7186360359191895  ,70.5078 %
7.781681060791016   ,70.7031 %
7.847621202468872   ,70.8984 %
7.914530992507935   ,71.0938 %
7.980658054351807   ,71.2891 %
8.047994136810303   ,71.4844 %
8.11341905593872    ,71.6797 %
8.178290128707886   ,71.8750 %
8.241636991500854   ,72.0703 %
8.30450987815857    ,72.2656 %
8.366416215896606   ,72.4609 %
8.426084995269775   ,72.6562 %
8.486569881439209   ,72.8516 %
8.547703981399536   ,73.0469 %
8.607571840286255   ,73.2422 %
8.666810035705566   ,73.4375 %
8.725902080535889   ,73.6328 %
8.782447099685669   ,73.8281 %
8.838961124420166   ,74.0234 %
8.891624212265015   ,74.2188 %
8.942743062973022   ,74.4141 %
8.993980169296265   ,74.6094 %
9.043678283691406   ,74.8047 %
9.093658208847046   ,75.0000 %
9.142427206039429   ,75.1953 %
9.192256927490234   ,75.3906 %
9.243297100067139   ,75.5859 %
9.292375087738037   ,75.7812 %
9.34018611907959    ,75.9766 %
9.387813091278076   ,76.1719 %
9.435939073562622   ,76.3672 %
9.484902143478394   ,76.5625 %
9.534842014312744   ,76.7578 %
9.583964109420776   ,76.9531 %
9.63202714920044    ,77.1484 %
9.678974866867065   ,77.3438 %
9.728337049484253   ,77.5391 %
9.777065992355347   ,77.7344 %
9.82521915435791    ,77.9297 %
9.872765064239502   ,78.1250 %
9.91984510421753    ,78.3203 %
9.967048168182373   ,78.5156 %
10.015068054199219  ,78.7109 %
10.06319522857666   ,78.9062 %
10.11240005493164   ,79.1016 %
10.161275148391724  ,79.2969 %
10.211334228515625  ,79.4922 %
10.259806871414185  ,79.6875 %
10.305973052978516  ,79.8828 %
10.3508620262146    ,80.0781 %
10.395453214645386  ,80.2734 %
10.440528154373169  ,80.4688 %
10.485177993774414  ,80.6641 %
10.531445026397705  ,80.8594 %
10.574798107147217  ,81.0547 %
10.618141174316406  ,81.2500 %
10.66133189201355   ,81.4453 %
10.704188108444214  ,81.6406 %
10.747360944747925  ,81.8359 %
10.788947105407715  ,82.0312 %
10.83090090751648   ,82.2266 %
10.873322010040283  ,82.4219 %
10.915755033493042  ,82.6172 %
10.957170248031616  ,82.8125 %
10.998204231262207  ,83.0078 %
11.040578126907349  ,83.2031 %
11.08499002456665   ,83.3984 %
11.130686044692993  ,83.5938 %
11.176279067993164  ,83.7891 %
11.220577955245972  ,83.9844 %
11.264904975891113  ,84.1797 %
11.309590101242065  ,84.3750 %
11.353496074676514  ,84.5703 %
11.39655590057373   ,84.7656 %
11.436728954315186  ,84.9609 %
11.475833177566528  ,85.1562 %
11.514153957366943  ,85.3516 %
11.552189111709595  ,85.5469 %
11.589601039886475  ,85.7422 %
11.624057054519653  ,85.9375 %
11.656343936920166  ,86.1328 %
11.685596227645874  ,86.3281 %
11.713141918182373  ,86.5234 %
11.738933086395264  ,86.7188 %
11.762360095977783  ,86.9141 %
11.785293102264404  ,87.1094 %
11.807034015655518  ,87.3047 %
11.82869291305542   ,87.5000 %
11.844738006591797  ,87.6953 %
11.856993913650513  ,87.8906 %
11.868809938430786  ,88.0859 %
11.87962007522583   ,88.2812 %
11.889375925064087  ,88.4766 %
11.896125078201294  ,88.6719 %
11.90252423286438   ,88.8672 %
11.908204078674316  ,89.0625 %
11.913465023040771  ,89.2578 %
11.919058084487915  ,89.4531 %
11.924354076385498  ,89.6484 %
11.929583072662354  ,89.8438 %
11.934751033782959  ,90.0391 %
11.939836025238037  ,90.2344 %
11.945219039916992  ,90.4297 %
11.950446128845215  ,90.6250 %
11.956080198287964  ,90.8203 %
11.96108102798462   ,91.0156 %
11.966340065002441  ,91.2109 %
11.972025156021118  ,91.4062 %
11.977195024490356  ,91.6016 %
11.98244595527649   ,91.7969 %
11.987609148025513  ,91.9922 %
11.992650985717773  ,92.1875 %
11.997587203979492  ,92.3828 %
12.003172159194946  ,92.5781 %
12.008634090423584  ,92.7734 %
12.01378607749939   ,92.9688 %
12.018961191177368  ,93.1641 %
12.024168252944946  ,93.3594 %
12.02908992767334   ,93.5547 %
12.034709930419922  ,93.7500 %
12.040132999420166  ,93.9453 %
12.045168161392212  ,94.1406 %
12.050706148147583  ,94.3359 %
12.055921077728271  ,94.5312 %
12.060909032821655  ,94.7266 %
12.065844058990479  ,94.9219 %
12.071226119995117  ,95.1172 %
12.076075077056885  ,95.3125 %
12.080827236175537  ,95.5078 %
12.085841178894043  ,95.7031 %
12.090781211853027  ,95.8984 %
12.095715045928955  ,96.0938 %
12.10065507888794   ,96.2891 %
12.105468034744263  ,96.4844 %
12.110260963439941  ,96.6797 %
12.115072965621948  ,96.8750 %
12.119813203811646  ,97.0703 %
12.124778032302856  ,97.2656 %
12.129711151123047  ,97.4609 %
12.134534120559692  ,97.6562 %
12.139244079589844  ,97.8516 %
12.144104957580566  ,98.0469 %
12.148999214172363  ,98.2422 %
12.15391206741333   ,98.4375 %
12.158879041671753  ,98.6328 %
12.164403915405273  ,98.8281 %
12.16936206817627   ,99.0234 %
12.17417597770691   ,99.2188 %
12.178958177566528  ,99.4141 %
12.1840341091156    ,99.6094 %
12.189286231994629  ,99.8047 %
12.253039121627808  ,100 %
