TimePassed           ,Percentage
0.0004639625549316406,0.0000 %
0.002747058868408203 ,0.7812 %
0.0045239925384521484,1.5625 %
0.0058858394622802734,2.3438 %
0.007113933563232422 ,3.1250 %
0.008271932601928711 ,3.9062 %
0.009377002716064453 ,4.6875 %
0.010493040084838867 ,5.4688 %
0.011796951293945312 ,6.2500 %
0.013010740280151367 ,7.0312 %
0.014046907424926758 ,7.8125 %
0.01506495475769043  ,8.5938 %
0.016253948211669922 ,9.3750 %
0.017553091049194336 ,10.1562 %
0.018890857696533203 ,10.9375 %
0.020128965377807617 ,11.7188 %
0.02132701873779297  ,12.5000 %
0.02251577377319336  ,13.2812 %
0.02385091781616211  ,14.0625 %
0.025162935256958008 ,14.8438 %
0.02644181251525879  ,15.6250 %
0.02770090103149414  ,16.4062 %
0.029026031494140625 ,17.1875 %
0.03080272674560547  ,17.9688 %
0.032356977462768555 ,18.7500 %
0.033724069595336914 ,19.5312 %
0.03506302833557129  ,20.3125 %
0.036424875259399414 ,21.0938 %
0.03767275810241699  ,21.8750 %
0.03891706466674805  ,22.6562 %
0.040184974670410156 ,23.4375 %
0.04153585433959961  ,24.2188 %
0.04287981986999512  ,25.0000 %
0.04414510726928711  ,25.7812 %
0.045469045639038086 ,26.5625 %
0.04689288139343262  ,27.3438 %
0.048295021057128906 ,28.1250 %
0.04955887794494629  ,28.9062 %
0.05085396766662598  ,29.6875 %
0.052696943283081055 ,30.4688 %
0.05483198165893555  ,31.2500 %
0.05700802803039551  ,32.0312 %
0.05925178527832031  ,32.8125 %
0.06103801727294922  ,33.5938 %
0.06358098983764648  ,34.3750 %
0.06714391708374023  ,35.1562 %
0.07109594345092773  ,35.9375 %
0.0754690170288086   ,36.7188 %
0.08102798461914062  ,37.5000 %
0.08689093589782715  ,38.2812 %
0.0919649600982666   ,39.0625 %
0.09741497039794922  ,39.8438 %
0.10294389724731445  ,40.6250 %
0.10860300064086914  ,41.4062 %
0.1152811050415039   ,42.1875 %
0.12092900276184082  ,42.9688 %
0.1264958381652832   ,43.7500 %
0.1319410800933838   ,44.5312 %
0.13773202896118164  ,45.3125 %
0.14328384399414062  ,46.0938 %
0.14851999282836914  ,46.8750 %
0.15327191352844238  ,47.6562 %
0.15758514404296875  ,48.4375 %
0.16135191917419434  ,49.2188 %
0.16453194618225098  ,50.0000 %
0.16602373123168945  ,50.7812 %
0.17085504531860352  ,51.5625 %
0.17684292793273926  ,52.3438 %
0.18430089950561523  ,53.1250 %
0.19187188148498535  ,53.9062 %
0.20293903350830078  ,54.6875 %
0.23644089698791504  ,55.4688 %
0.2706778049468994   ,56.2500 %
0.2820451259613037   ,57.0312 %
0.2938239574432373   ,57.8125 %
0.3593277931213379   ,58.5938 %
0.3762779235839844   ,59.3750 %
0.3933429718017578   ,60.1562 %
0.4099729061126709   ,60.9375 %
0.42801809310913086  ,61.7188 %
0.4443790912628174   ,62.5000 %
0.4626338481903076   ,63.2812 %
0.4754798412322998   ,64.0625 %
0.48803186416625977  ,64.8438 %
0.500507116317749    ,65.6250 %
0.5128040313720703   ,66.4062 %
0.5255448818206787   ,67.1875 %
0.5408947467803955   ,67.9688 %
0.5567829608917236   ,68.7500 %
0.5723118782043457   ,69.5312 %
0.5876369476318359   ,70.3125 %
0.6031279563903809   ,71.0938 %
0.6195917129516602   ,71.8750 %
0.6356000900268555   ,72.6562 %
0.6508309841156006   ,73.4375 %
0.6662948131561279   ,74.2188 %
0.6795628070831299   ,75.0000 %
0.6923298835754395   ,75.7812 %
0.7049038410186768   ,76.5625 %
0.7178421020507812   ,77.3438 %
0.7302560806274414   ,78.1250 %
0.7422828674316406   ,78.9062 %
0.754770040512085    ,79.6875 %
0.7669558525085449   ,80.4688 %
0.7783529758453369   ,81.2500 %
0.7889509201049805   ,82.0312 %
0.7993450164794922   ,82.8125 %
0.8098428249359131   ,83.5938 %
0.8204760551452637   ,84.3750 %
0.8312008380889893   ,85.1562 %
0.8404037952423096   ,85.9375 %
0.8483507633209229   ,86.7188 %
0.853522777557373    ,87.5000 %
0.856989860534668    ,88.2812 %
0.8590738773345947   ,89.0625 %
0.8602840900421143   ,89.8438 %
0.8614559173583984   ,90.6250 %
0.8627707958221436   ,91.4062 %
0.864048957824707    ,92.1875 %
0.8653268814086914   ,92.9688 %
0.8665037155151367   ,93.7500 %
0.8675370216369629   ,94.5312 %
0.8685400485992432   ,95.3125 %
0.8695709705352783   ,96.0938 %
0.8706998825073242   ,96.8750 %
0.8718349933624268   ,97.6562 %
0.87288498878479     ,98.4375 %
0.8738749027252197   ,99.2188 %
0.8946499824523926   ,100 %
